ID_Transacao,Data_Venda,CPF_Cliente,Tipo_Operacao,Moeda_Estrangeira,Valor_BRL
TRX-013133,2026-05-19,06457298338,Papel Moeda,USD,13414.61
TRX-013134,2026-05-30,397.104.265-16,Papel Moeda,GBP,2634.57
TRX-013135,2026-05-26,78316950286,Remessa Internacional,EUR,11818.39
TRX-013136,2026-06-06,17896342022,Papel Moeda,EUR,2653.81
TRX-013137,2026-06-05,542.039.671-80,Papel Moeda,USD,11475.95
TRX-013138,2026-06-04,63780941287,Cartão Pré-pago,EUR,12520.05
TRX-013139,2026-06-08,046.973.281-40,Papel Moeda,EUR,6086.57
TRX-013140,2026-05-18,20743169840,Remessa Internacional,GBP,5703.83
TRX-013141,2026-05-24,67319548291,Papel Moeda,USD,11604.0
TRX-013142,2026-06-04,641.905.837-66,Cartão Pré-pago,GBP,9209.68
TRX-013143,2026-06-15,412.839.670-22,Cartão Pré-pago,GBP,12286.86
TRX-013144,2026-06-03,470.159.628-02,Papel Moeda,GBP,2918.38
TRX-013145,2026-06-12,703.918.546-66,Papel Moeda,EUR,12544.19
TRX-013146,2026-06-10,195.206.847-94,Remessa Internacional,USD,13463.85
TRX-013147,2026-05-30,986.703.452-00,Papel Moeda,EUR,10429.94
TRX-013148,2026-06-05,89340126769,Remessa Internacional,USD,9321.89
TRX-013149,2026-05-17,29806745329,Remessa Internacional,USD,10091.58
TRX-013150,2026-06-08,420.956.783-38,Remessa Internacional,USD,5799.65
TRX-013151,2026-06-08,36094251806,Remessa Internacional,EUR,2273.37
TRX-013152,2026-06-09,826.791.350-59,Cartão Pré-pago,GBP,5254.01
TRX-013153,2026-06-11,307.152.948-14,Remessa Internacional,USD,1791.97
TRX-013154,2026-06-04,097.621.348-69,Cartão Pré-pago,USD,2388.23
TRX-013155,2026-06-01,29570613416,Remessa Internacional,EUR,3436.95
TRX-013156,2026-06-13,735.246.180-90,Cartão Pré-pago,EUR,14733.72
TRX-013157,2026-05-23,201.368.475-44,Cartão Pré-pago,EUR,903.73
TRX-013158,2026-05-27,675.832.190-86,Remessa Internacional,EUR,11444.96
TRX-013159,2026-05-22,58297314014,Papel Moeda,USD,5610.53
TRX-013160,2026-05-27,81493507214,Cartão Pré-pago,EUR,2436.15
TRX-013161,2026-06-02,502.369.814-98,Remessa Internacional,GBP,10014.32
TRX-013162,2026-05-25,681.430.972-69,Cartão Pré-pago,USD,12744.55
TRX-013163,2026-06-08,05329768195,Papel Moeda,USD,11593.77
TRX-013164,2026-05-18,956.701.423-06,Papel Moeda,USD,5464.47
TRX-013165,2026-05-27,70613925416,Cartão Pré-pago,USD,13944.8
TRX-013166,2026-06-12,08956217467,Remessa Internacional,GBP,4490.36
TRX-013167,2026-06-04,51427890676,Papel Moeda,GBP,12381.72
TRX-013168,2026-05-22,37850261453,Papel Moeda,USD,4879.55
TRX-013169,2026-06-03,75429108332,Remessa Internacional,EUR,2523.94
TRX-013170,2026-05-22,29185307432,Cartão Pré-pago,USD,14990.5
TRX-013171,2026-06-11,135.487.206-17,Remessa Internacional,USD,11161.27
TRX-013172,2026-05-27,923.471.860-78,Papel Moeda,EUR,1688.05
TRX-013173,2026-06-07,976.015.328-95,Cartão Pré-pago,GBP,8462.83
TRX-013174,2026-06-01,84527639137,Remessa Internacional,EUR,997.86
TRX-013175,2026-05-31,209.761.354-34,Papel Moeda,GBP,11055.78
TRX-013176,2026-06-04,60819742350,Cartão Pré-pago,USD,11461.46
TRX-013177,2026-05-24,96251738030,Papel Moeda,EUR,14344.16
TRX-013178,2026-06-05,14075263916,Papel Moeda,USD,8607.58
TRX-013179,2026-06-01,81475629001,Cartão Pré-pago,USD,11623.43
TRX-013180,2026-06-12,380.794.621-78,Cartão Pré-pago,USD,11776.24
TRX-013181,2026-06-02,31506274862,Remessa Internacional,USD,5563.95
TRX-013182,2026-06-07,067.935.218-02,Remessa Internacional,USD,4611.68
TRX-013183,2026-05-29,67423509116,Papel Moeda,EUR,1022.2
TRX-013184,2026-06-03,615.089.432-06,Cartão Pré-pago,USD,7649.33
TRX-013185,2026-05-23,950.184.732-23,Papel Moeda,USD,11674.58
TRX-013186,2026-06-05,94807326104,Remessa Internacional,EUR,8608.68
TRX-013187,2026-05-20,80976132478,Papel Moeda,EUR,3117.92
TRX-013188,2026-05-22,73412965855,Remessa Internacional,USD,1436.79
TRX-013189,2026-06-05,47513289646,Remessa Internacional,EUR,4561.12
TRX-013190,2026-05-23,63419827555,Remessa Internacional,EUR,13348.15
TRX-013191,2026-06-03,29318075405,Papel Moeda,EUR,5641.4
TRX-013192,2026-06-08,82497316546,Cartão Pré-pago,EUR,14318.11
TRX-013193,2026-06-10,59264378065,Papel Moeda,GBP,12787.59
TRX-013194,2026-05-29,05613278903,Papel Moeda,GBP,8122.66
TRX-013195,2026-06-05,935.821.047-88,Cartão Pré-pago,USD,9970.93
TRX-013196,2026-05-21,048.637.192-13,Papel Moeda,GBP,6695.74
TRX-013197,2026-06-14,329.745.086-00,Papel Moeda,USD,8792.61
TRX-013198,2026-06-02,032.495.167-16,Cartão Pré-pago,USD,11524.81
TRX-013199,2026-06-05,25136870940,Cartão Pré-pago,EUR,951.49
TRX-013200,2026-06-02,609.321.748-50,Remessa Internacional,USD,2802.09
TRX-013201,2026-05-20,178.403.529-79,Remessa Internacional,GBP,10574.99
TRX-013202,2026-05-18,243.598.716-19,Remessa Internacional,USD,5359.91
TRX-013203,2026-06-08,69078512458,Remessa Internacional,EUR,4347.65
TRX-013204,2026-05-23,59647380100,Papel Moeda,USD,3349.37
TRX-013205,2026-05-26,03412678996,Cartão Pré-pago,EUR,7833.04
TRX-013206,2026-05-22,742.096.158-11,Remessa Internacional,EUR,4465.74
TRX-013207,2026-06-02,397.654.812-09,Remessa Internacional,GBP,8887.08
TRX-013208,2026-06-14,104.623.875-26,Cartão Pré-pago,EUR,11945.7
TRX-013209,2026-05-31,82519064749,Remessa Internacional,EUR,14687.75
TRX-013210,2026-05-26,302.765.481-08,Remessa Internacional,GBP,3604.82
TRX-013211,2026-06-06,48136079501,Remessa Internacional,USD,4034.24
TRX-013212,2026-06-14,028.467.539-38,Cartão Pré-pago,EUR,10469.94
TRX-013213,2026-05-31,56372849038,Cartão Pré-pago,USD,1114.17
TRX-013214,2026-05-31,810.734.962-87,Remessa Internacional,EUR,4390.4
TRX-013215,2026-06-01,589.160.742-58,Papel Moeda,EUR,5562.64
TRX-013216,2026-06-12,798.623.105-02,Remessa Internacional,USD,1923.97
TRX-013217,2026-06-06,260.319.574-34,Papel Moeda,USD,12707.37
TRX-013218,2026-06-04,72891563409,Remessa Internacional,USD,14030.52
TRX-013219,2026-06-14,85376042162,Papel Moeda,GBP,4600.49
TRX-013220,2026-05-23,184.327.560-08,Papel Moeda,GBP,1898.88
TRX-013221,2026-05-17,84735609148,Cartão Pré-pago,EUR,10913.67
TRX-013222,2026-05-29,43605128998,Cartão Pré-pago,EUR,5060.37
TRX-013223,2026-05-21,275.183.069-21,Papel Moeda,EUR,10617.16
TRX-013224,2026-06-01,583.701.469-10,Cartão Pré-pago,GBP,7920.11
TRX-013225,2026-05-26,85134607966,Remessa Internacional,EUR,5179.37
TRX-013226,2026-05-19,47630198566,Papel Moeda,USD,10356.06
TRX-013227,2026-06-02,74380195279,Remessa Internacional,GBP,13848.43
TRX-013228,2026-06-15,573.182.409-60,Cartão Pré-pago,EUR,12888.43
TRX-013229,2026-05-24,231.945.670-80,Papel Moeda,EUR,12638.93
TRX-013230,2026-06-01,931.654.287-19,Remessa Internacional,EUR,711.59
TRX-013231,2026-06-15,75324968137,Papel Moeda,USD,861.25
TRX-013232,2026-05-27,784.650.291-30,Remessa Internacional,GBP,7755.41
TRX-013233,2026-05-23,08653174966,Remessa Internacional,EUR,9479.9
TRX-013234,2026-05-26,23167048913,Papel Moeda,USD,9564.44
TRX-013235,2026-05-30,03847659120,Papel Moeda,EUR,4689.07
TRX-013236,2026-06-06,29078631422,Cartão Pré-pago,EUR,11890.68
TRX-013237,2026-05-26,028.314.569-24,Papel Moeda,EUR,1400.78
TRX-013238,2026-05-30,348.092.517-05,Cartão Pré-pago,EUR,4914.79
TRX-013239,2026-05-29,178.425.960-85,Cartão Pré-pago,USD,12865.03
TRX-013240,2026-06-06,147.359.286-00,Cartão Pré-pago,GBP,14232.98
TRX-013241,2026-06-01,849.712.350-60,Cartão Pré-pago,EUR,8780.1
TRX-013242,2026-06-04,28731069568,Remessa Internacional,USD,13342.59
TRX-013243,2026-05-28,81795064366,Papel Moeda,EUR,5911.77
TRX-013244,2026-05-28,19236507859,Cartão Pré-pago,GBP,10382.58
TRX-013245,2026-06-07,042.358.761-71,Remessa Internacional,GBP,690.62
TRX-013246,2026-06-01,152.067.493-70,Remessa Internacional,GBP,6315.22
TRX-013247,2026-06-13,852.064.791-01,Papel Moeda,USD,13973.99
TRX-013248,2026-06-15,896.031.754-39,Papel Moeda,EUR,2062.15
TRX-013249,2026-05-19,29037468187,Papel Moeda,USD,14037.11
TRX-013250,2026-06-11,975.103.826-02,Cartão Pré-pago,GBP,1054.18
TRX-013251,2026-05-17,273.461.950-43,Remessa Internacional,GBP,8625.36
TRX-013252,2026-06-01,027.956.834-74,Papel Moeda,USD,8452.4
TRX-013253,2026-06-05,09381476250,Papel Moeda,USD,8728.09
TRX-013254,2026-05-25,234.815.976-73,Cartão Pré-pago,GBP,10307.96
TRX-013255,2026-05-22,098.236.754-65,Papel Moeda,GBP,12889.24
TRX-013256,2026-05-28,176.483.092-03,Remessa Internacional,USD,1830.58
TRX-013257,2026-05-19,91470258676,Cartão Pré-pago,EUR,2929.99
TRX-013258,2026-05-27,734.829.105-88,Cartão Pré-pago,EUR,7402.82
TRX-013259,2026-05-22,913.726.580-68,Papel Moeda,USD,950.67
TRX-013260,2026-05-23,41970236507,Cartão Pré-pago,EUR,11027.91
TRX-013261,2026-05-29,08594367210,Papel Moeda,GBP,10487.84
TRX-013262,2026-05-27,43921078504,Remessa Internacional,EUR,10156.0
TRX-013263,2026-05-17,06829415730,Cartão Pré-pago,EUR,13287.88
TRX-013264,2026-06-07,073.924.815-41,Cartão Pré-pago,GBP,2062.17
TRX-013265,2026-06-07,417.569.028-01,Remessa Internacional,EUR,4454.56
TRX-013266,2026-06-05,96523148700,Remessa Internacional,USD,7024.59
TRX-013267,2026-05-26,687.159.402-76,Cartão Pré-pago,GBP,4859.28
TRX-013268,2026-06-12,39704128622,Cartão Pré-pago,GBP,1498.26
TRX-013269,2026-06-02,01548326771,Remessa Internacional,GBP,9103.95
TRX-013270,2026-05-24,635.129.478-91,Papel Moeda,GBP,4522.77
TRX-013271,2026-05-29,802.693.751-12,Remessa Internacional,USD,2192.77
TRX-013272,2026-06-10,23109784696,Papel Moeda,GBP,6427.0
TRX-013273,2026-05-27,36805142989,Papel Moeda,EUR,12223.91
TRX-013274,2026-06-07,35428076135,Papel Moeda,GBP,7142.43
TRX-013275,2026-06-03,749.508.362-00,Papel Moeda,EUR,6427.16
TRX-013276,2026-06-06,730.842.569-00,Remessa Internacional,USD,5641.04
TRX-013277,2026-05-22,370.184.956-01,Papel Moeda,USD,11995.92
TRX-013278,2026-06-10,86425137991,Cartão Pré-pago,EUR,1941.64
TRX-013279,2026-06-14,651.827.903-68,Cartão Pré-pago,GBP,2302.53
TRX-013280,2026-05-28,59680241351,Remessa Internacional,USD,11590.32
TRX-013281,2026-06-12,32167045808,Cartão Pré-pago,USD,6748.68
TRX-013282,2026-06-14,720.813.694-78,Remessa Internacional,GBP,10818.07
TRX-013283,2026-06-10,05392764134,Remessa Internacional,GBP,13237.08
TRX-013284,2026-05-17,95174368075,Papel Moeda,EUR,11151.44
TRX-013285,2026-06-02,572.381.946-19,Cartão Pré-pago,EUR,9424.64
TRX-013286,2026-06-03,05214769849,Papel Moeda,EUR,6588.54
TRX-013287,2026-06-10,61920843787,Cartão Pré-pago,GBP,10859.87
TRX-013288,2026-06-05,37928640538,Remessa Internacional,GBP,14811.01
TRX-013289,2026-05-30,57230841607,Remessa Internacional,USD,1624.32
TRX-013290,2026-06-07,046.295.837-00,Papel Moeda,EUR,1051.81
TRX-013291,2026-06-04,524.617.089-67,Papel Moeda,GBP,14439.75
TRX-013292,2026-06-11,20346795125,Cartão Pré-pago,USD,3016.32
TRX-013293,2026-05-17,615.038.972-30,Cartão Pré-pago,EUR,14637.78
TRX-013294,2026-05-19,53260174907,Papel Moeda,GBP,10735.13
TRX-013295,2026-05-23,65384219033,Remessa Internacional,USD,5602.01
TRX-013296,2026-06-04,718.503.246-62,Cartão Pré-pago,GBP,12574.77
TRX-013297,2026-05-31,392.480.576-83,Cartão Pré-pago,USD,7345.74
TRX-013298,2026-05-18,89057312603,Remessa Internacional,EUR,5714.28
TRX-013299,2026-06-09,15074836948,Cartão Pré-pago,USD,7428.82
TRX-013300,2026-05-27,749.856.302-92,Papel Moeda,EUR,1546.56
TRX-013301,2026-06-01,783.912.465-82,Cartão Pré-pago,USD,12773.29
TRX-013302,2026-05-30,572.106.834-53,Remessa Internacional,GBP,14298.11
TRX-013303,2026-05-30,201.896.743-69,Remessa Internacional,EUR,2075.53
TRX-013304,2026-06-12,802.471.653-44,Cartão Pré-pago,USD,7553.98
TRX-013305,2026-05-23,206.851.794-94,Papel Moeda,GBP,2184.59
TRX-013306,2026-06-04,47836510271,Papel Moeda,EUR,8368.88
TRX-013307,2026-05-24,69082531470,Cartão Pré-pago,GBP,7074.11
TRX-013308,2026-06-07,348.102.659-51,Papel Moeda,GBP,3495.22
TRX-013309,2026-05-24,470.512.689-02,Papel Moeda,GBP,7108.13
TRX-013310,2026-05-31,92615074334,Remessa Internacional,EUR,1626.9
TRX-013311,2026-06-11,71523680407,Papel Moeda,EUR,627.1
TRX-013312,2026-05-31,895.261.704-58,Papel Moeda,EUR,555.29
TRX-013313,2026-05-19,31604528915,Papel Moeda,EUR,13701.96
TRX-013314,2026-06-15,94730516206,Papel Moeda,EUR,9547.86
TRX-013315,2026-06-08,158.429.730-14,Papel Moeda,EUR,2085.28
TRX-013316,2026-05-27,93047856265,Remessa Internacional,EUR,3302.69
TRX-013317,2026-05-23,23045167934,Remessa Internacional,EUR,4530.53
TRX-013318,2026-05-22,384.652.091-89,Papel Moeda,GBP,12000.3
TRX-013319,2026-05-28,70394165810,Papel Moeda,EUR,11461.21
TRX-013320,2026-06-10,20751843997,Cartão Pré-pago,EUR,2626.21
TRX-013321,2026-06-08,912.634.807-13,Remessa Internacional,EUR,14931.04
TRX-013322,2026-06-08,324.518.679-73,Cartão Pré-pago,USD,2994.22
TRX-013323,2026-05-24,198.426.735-37,Remessa Internacional,EUR,13072.58
TRX-013324,2026-06-09,320.498.765-56,Remessa Internacional,EUR,14290.99
TRX-013325,2026-05-21,810.325.469-05,Papel Moeda,EUR,2366.62
TRX-013326,2026-05-28,396.247.580-00,Papel Moeda,EUR,13815.73
TRX-013327,2026-06-05,24581397600,Cartão Pré-pago,USD,8280.03
TRX-013328,2026-06-05,61053789475,Papel Moeda,EUR,12606.07
TRX-013329,2026-06-01,09728435150,Remessa Internacional,USD,2933.28
TRX-013330,2026-05-22,21409386740,Papel Moeda,GBP,9352.58
TRX-013331,2026-05-26,70495316261,Cartão Pré-pago,GBP,3511.68
TRX-013332,2026-05-22,743.589.106-10,Papel Moeda,EUR,8829.77
TRX-013333,2026-06-06,47092158630,Remessa Internacional,EUR,11828.6
TRX-013334,2026-05-22,316.492.758-46,Remessa Internacional,EUR,8442.84
TRX-013335,2026-06-12,642.391.057-06,Papel Moeda,USD,2158.95
TRX-013336,2026-06-05,687.245.930-10,Remessa Internacional,USD,4000.14
TRX-013337,2026-05-24,91584632755,Cartão Pré-pago,USD,6852.21
TRX-013338,2026-05-30,851.237.649-09,Papel Moeda,GBP,1316.02
TRX-013339,2026-06-09,81725406390,Remessa Internacional,EUR,787.12
TRX-013340,2026-05-25,863.504.129-15,Cartão Pré-pago,EUR,14787.26
TRX-013341,2026-06-14,48679230529,Cartão Pré-pago,GBP,9246.7
TRX-013342,2026-05-24,528.163.097-03,Papel Moeda,EUR,14660.31
TRX-013343,2026-05-31,582.196.034-70,Cartão Pré-pago,EUR,6750.36
TRX-013344,2026-05-25,68493152005,Papel Moeda,USD,2010.46
TRX-013345,2026-06-13,87062341940,Cartão Pré-pago,EUR,14249.75
TRX-013346,2026-06-05,842.137.590-32,Papel Moeda,GBP,12656.76
TRX-013347,2026-06-13,462.789.305-10,Papel Moeda,EUR,10495.19
TRX-013348,2026-05-27,49267315099,Papel Moeda,GBP,7529.78
TRX-013349,2026-06-04,73028415941,Remessa Internacional,EUR,10307.8
TRX-013350,2026-05-22,703.182.495-88,Remessa Internacional,USD,5277.78
TRX-013351,2026-06-09,045.381.276-71,Papel Moeda,GBP,2753.17
TRX-013352,2026-06-03,978.340.526-83,Papel Moeda,GBP,10852.88
TRX-013353,2026-05-23,52836197455,Remessa Internacional,GBP,13981.9
TRX-013354,2026-06-03,439.208.156-70,Papel Moeda,USD,7507.24
TRX-013355,2026-06-08,12894735600,Remessa Internacional,GBP,1098.64
TRX-013356,2026-05-28,32978645083,Cartão Pré-pago,GBP,3327.27
TRX-013357,2026-06-10,04389125605,Papel Moeda,EUR,4804.47
TRX-013358,2026-06-08,73542981664,Remessa Internacional,USD,4838.0
TRX-013359,2026-05-23,20915468360,Cartão Pré-pago,USD,4021.13
TRX-013360,2026-06-09,58102794658,Papel Moeda,GBP,1756.69
TRX-013361,2026-06-11,397.625.108-95,Remessa Internacional,GBP,990.23
TRX-013362,2026-06-14,97832104678,Remessa Internacional,GBP,7094.95
TRX-013363,2026-05-18,45812607958,Cartão Pré-pago,USD,4073.82
TRX-013364,2026-05-25,37985601295,Remessa Internacional,USD,11233.08
TRX-013365,2026-06-13,958.173.264-00,Remessa Internacional,USD,4079.89
TRX-013366,2026-05-29,032.978.541-97,Cartão Pré-pago,EUR,3502.24
TRX-013367,2026-06-12,278.049.631-22,Papel Moeda,EUR,3965.37
TRX-013368,2026-05-26,90453712606,Remessa Internacional,EUR,5099.43
TRX-013369,2026-05-26,681.549.207-94,Remessa Internacional,USD,12251.64
TRX-013370,2026-06-07,961.028.753-03,Cartão Pré-pago,USD,11939.63
TRX-013371,2026-06-10,038.465.972-10,Remessa Internacional,GBP,3502.53
TRX-013372,2026-06-13,390.462.185-89,Remessa Internacional,USD,6973.45
TRX-013373,2026-06-13,243.057.981-23,Remessa Internacional,USD,7885.59
TRX-013374,2026-05-18,724.356.980-38,Remessa Internacional,USD,11711.94
TRX-013375,2026-06-09,30517284626,Remessa Internacional,EUR,13392.08
TRX-013376,2026-05-29,925.316.408-51,Remessa Internacional,GBP,8986.51
TRX-013377,2026-06-02,31276485026,Papel Moeda,EUR,7590.18
TRX-013378,2026-06-07,46921873013,Papel Moeda,GBP,14552.68
TRX-013379,2026-05-31,12739804504,Papel Moeda,GBP,3530.81
TRX-013380,2026-06-08,68473521919,Remessa Internacional,EUR,11407.17
TRX-013381,2026-05-27,795.802.143-79,Cartão Pré-pago,EUR,2791.47
TRX-013382,2026-05-20,564.237.809-00,Papel Moeda,USD,13786.42
TRX-013383,2026-05-17,602.398.571-86,Remessa Internacional,EUR,11439.85
TRX-013384,2026-06-09,49632071840,Cartão Pré-pago,GBP,12376.01
TRX-013385,2026-05-30,94076813278,Papel Moeda,USD,4201.1
TRX-013386,2026-06-14,295.034.786-00,Remessa Internacional,GBP,10643.21
TRX-013387,2026-06-10,53294710879,Cartão Pré-pago,GBP,11920.91
TRX-013388,2026-05-19,409.825.673-83,Papel Moeda,USD,7944.91
TRX-013389,2026-06-15,47051928341,Papel Moeda,USD,8235.92
TRX-013390,2026-05-20,027.395.486-56,Cartão Pré-pago,EUR,8975.56
TRX-013391,2026-05-22,701.349.582-41,Papel Moeda,USD,2901.68
TRX-013392,2026-05-19,365.708.129-12,Remessa Internacional,USD,14111.53
TRX-013393,2026-05-23,579.012.836-02,Papel Moeda,GBP,5760.55
TRX-013394,2026-05-20,57804236107,Cartão Pré-pago,USD,11852.87
TRX-013395,2026-05-30,06987435200,Cartão Pré-pago,USD,4883.24
TRX-013396,2026-05-22,82937406556,Papel Moeda,USD,804.93
TRX-013397,2026-06-06,561.032.794-61,Cartão Pré-pago,EUR,13361.57
TRX-013398,2026-05-29,781.952.634-37,Remessa Internacional,EUR,12254.35
TRX-013399,2026-05-20,173.256.904-52,Cartão Pré-pago,GBP,6449.14
TRX-013400,2026-05-29,416.209.753-43,Remessa Internacional,EUR,14315.86
TRX-013401,2026-05-18,234.081.675-08,Remessa Internacional,EUR,1250.14
TRX-013402,2026-05-23,73954812088,Remessa Internacional,EUR,1181.5
TRX-013403,2026-05-17,39574120643,Papel Moeda,GBP,12339.85
TRX-013404,2026-06-10,230.597.416-70,Remessa Internacional,USD,9346.39
TRX-013405,2026-06-04,507.486.139-00,Cartão Pré-pago,EUR,8689.89
TRX-013406,2026-06-10,024.753.689-00,Papel Moeda,GBP,14547.99
TRX-013407,2026-06-01,904.163.257-34,Remessa Internacional,GBP,8395.61
TRX-013408,2026-05-20,184.693.205-05,Cartão Pré-pago,EUR,1173.14
TRX-013409,2026-05-20,857.019.324-60,Remessa Internacional,USD,2057.17
TRX-013410,2026-06-04,831.524.097-88,Papel Moeda,USD,5797.23
TRX-013411,2026-05-28,791.423.560-16,Remessa Internacional,EUR,2983.52
TRX-013412,2026-05-23,358.471.209-23,Remessa Internacional,EUR,4151.54
TRX-013413,2026-05-28,63249018740,Cartão Pré-pago,GBP,13860.96
TRX-013414,2026-05-29,09412867387,Cartão Pré-pago,GBP,14019.41
TRX-013415,2026-06-11,91065483260,Papel Moeda,EUR,8437.82
TRX-013416,2026-06-14,29106587321,Cartão Pré-pago,EUR,6460.48
TRX-013417,2026-06-07,487.130.952-50,Cartão Pré-pago,USD,3967.02
TRX-013418,2026-05-26,81432597060,Papel Moeda,USD,602.14
TRX-013419,2026-05-30,10627389503,Cartão Pré-pago,EUR,7016.28
TRX-013420,2026-06-05,812.456.739-55,Remessa Internacional,GBP,2407.45
TRX-013421,2026-06-02,27369804500,Cartão Pré-pago,GBP,4622.47
TRX-013422,2026-06-01,604.978.231-87,Remessa Internacional,GBP,3314.15
TRX-013423,2026-05-18,12089376503,Remessa Internacional,GBP,1728.53
TRX-013424,2026-05-31,01376584271,Papel Moeda,USD,9842.44
TRX-013425,2026-06-13,29583014605,Papel Moeda,GBP,10517.98
TRX-013426,2026-06-15,179.508.642-49,Cartão Pré-pago,USD,6700.18
TRX-013427,2026-05-19,637.509.142-06,Remessa Internacional,USD,2880.6
TRX-013428,2026-06-13,759.346.182-37,Cartão Pré-pago,GBP,2173.32
TRX-013429,2026-06-08,29851736040,Cartão Pré-pago,GBP,5064.67
TRX-013430,2026-06-04,296.317.045-99,Papel Moeda,USD,5262.88
TRX-013431,2026-05-22,46395018701,Papel Moeda,EUR,9505.59
TRX-013432,2026-06-07,043.179.685-84,Remessa Internacional,GBP,1997.97
TRX-013433,2026-05-17,607.438.195-00,Papel Moeda,EUR,8748.67
TRX-013434,2026-06-12,53289714004,Remessa Internacional,EUR,11151.69
TRX-013435,2026-06-03,413.758.609-84,Cartão Pré-pago,EUR,10572.57
TRX-013436,2026-05-19,48620135970,Papel Moeda,EUR,2313.01
TRX-013437,2026-05-21,82035976103,Cartão Pré-pago,EUR,3676.02
TRX-013438,2026-06-07,481.207.359-60,Cartão Pré-pago,EUR,12115.87
TRX-013439,2026-06-02,201.984.567-94,Papel Moeda,USD,9122.11
TRX-013440,2026-05-23,82739610440,Papel Moeda,GBP,9044.09
TRX-013441,2026-05-27,295.816.043-24,Papel Moeda,EUR,4584.77
TRX-013442,2026-05-30,94061875310,Papel Moeda,GBP,9417.76
TRX-013443,2026-05-24,582.067.493-65,Cartão Pré-pago,GBP,11230.78
TRX-013444,2026-05-31,46718205958,Papel Moeda,GBP,9063.48
TRX-013445,2026-05-28,19034256898,Papel Moeda,USD,11410.07
TRX-013446,2026-05-18,492.537.801-50,Remessa Internacional,GBP,9826.87
TRX-013447,2026-05-17,748.623.091-78,Papel Moeda,GBP,13018.92
TRX-013448,2026-06-10,389.256.170-21,Papel Moeda,EUR,10401.69
TRX-013449,2026-05-27,76028159476,Cartão Pré-pago,USD,2129.93
TRX-013450,2026-05-28,507.362.491-25,Papel Moeda,USD,11326.18
TRX-013451,2026-05-30,876.924.130-96,Remessa Internacional,USD,3760.67
TRX-013452,2026-05-25,371.469.058-10,Remessa Internacional,GBP,2432.53
TRX-013453,2026-05-22,85032764108,Papel Moeda,EUR,8138.03
TRX-013454,2026-06-15,846.239.075-38,Cartão Pré-pago,EUR,4669.15
TRX-013455,2026-05-21,52176384946,Remessa Internacional,USD,12412.12
TRX-013456,2026-05-26,72953648038,Remessa Internacional,GBP,6574.64
TRX-013457,2026-05-29,094.285.173-05,Papel Moeda,USD,8603.59
TRX-013458,2026-05-20,476.502.983-29,Cartão Pré-pago,EUR,7802.23
TRX-013459,2026-06-11,614.327.508-44,Remessa Internacional,USD,10217.06
TRX-013460,2026-05-22,59082417332,Papel Moeda,USD,5807.85
TRX-013461,2026-05-24,36518042753,Cartão Pré-pago,EUR,13886.79
TRX-013462,2026-05-22,861.075.924-58,Remessa Internacional,GBP,8322.13
